tract_geoid,NAME,NAMELSAD,median_hh_income,poverty_rate_pct,pct_hh_zero_vehicle,pct_hh_no_internet,total_population,opportunity_index_acs
06073017021,170.21,Census Tract 170.21,201450.0,7.4,0.0,1.0128913443830572,3228,92.03426722274298
06073017031,170.31,Census Tract 170.31,151125.0,3.2,1.5735641227380015,4.012588512981904,3451,80.32831242041328
06073017034,170.34,Census Tract 170.34,117382.0,2.4,1.7725258493353029,1.5755785327424916,5775,79.54624751884649
06073017035,170.35,Census Tract 170.35,129861.0,16.6,10.142630744849445,2.931854199683043,3406,57.093700922519616
06073017036,170.36,Census Tract 170.36,129979.0,3.2,3.4611786716557527,0.0,2993,81.92187475539177
06073017037,170.37,Census Tract 170.37,125909.0,7.4,3.354978354978355,4.004329004329004,5400,70.31775031106545
06073017039,170.39,Census Tract 170.39,123836.0,6.0,2.1664766248574687,1.596351197263398,6693,76.86638599725178
06073017040,170.40,Census Tract 170.40,150208.0,6.0,0.867244829886591,2.201467645096731,4391,81.62675715763609
06073017043,170.43,Census Tract 170.43,192895.0,4.9,4.151119402985075,0.0,5963,90.19026764546365
06073017501,175.01,Census Tract 175.01,145357.0,8.4,2.8072837632776935,0.6069802731411229,2750,79.36350824290355
06073017502,175.02,Census Tract 175.02,118611.0,10.1,0.5271084337349398,0.0,3371,76.87860927195794
06073017603,176.03,Census Tract 176.03,182361.0,2.9,0.4574565416285453,0.8234217749313815,2941,92.79164092562273
06073017701,177.01,Census Tract 177.01,124833.0,9.8,7.7796467619848615,3.6585365853658534,5706,63.74585904704196
06073017702,177.02,Census Tract 177.02,144559.0,4.5,2.3168908819133036,2.092675635276532,3264,80.67037427983394
06073017808,178.08,Census Tract 178.08,158922.0,3.0,2.972027972027972,1.6608391608391608,5802,84.52201968476663
06073017811,178.11,Census Tract 178.11,167287.0,5.2,0.4847129008202834,2.49813571961223,6590,85.11461295917779
06073018000,180,Census Tract 180,96103.0,7.0,2.4471635150166855,2.0022246941045605,3451,70.25415581334221
06073008365,83.65,Census Tract 83.65,207865.0,2.7,0.5268703898840885,0.42149631190727077,2611,97.90817757691582
06073014805,148.05,Census Tract 148.05,94479.0,13.0,4.643823264201983,1.6230838593327321,5170,62.77404308954555
06073010011,100.11,Census Tract 100.11,111429.0,5.9,3.0534351145038165,2.6717557251908395,4472,71.97766733125637
06073018400,184,Census Tract 184,80844.0,17.6,17.879161528976574,7.891491985203452,3497,30.622066361180043
06073018509,185.09,Census Tract 185.09,61343.0,22.8,15.15812431842966,7.742639040348964,5242,25.80493814181214
06073018512,185.12,Census Tract 185.12,54954.0,11.6,7.2781655034895305,7.377866400797608,3585,44.21951134691205
06073018515,185.15,Census Tract 185.15,116042.0,2.5,6.935483870967742,0.43010752688172044,5146,75.66994484185572
06073004300,43,Census Tract 43,107846.0,7.8,3.832396525293817,2.5549310168625445,4339,68.99662573740662
06073004400,44,Census Tract 44,102069.0,10.0,2.883506343713956,1.2687427912341407,4097,69.34964653226035
06073004600,46,Census Tract 46,72774.0,9.5,16.778523489932887,3.3557046979865772,1996,46.02571621462173
06073004700,47,Census Tract 47,64338.0,8.7,9.37950937950938,3.1746031746031744,1327,53.71275806077005
06073004800,48,Census Tract 48,61783.0,23.6,12.111801242236025,5.667701863354037,3395,32.18275086343497
06073004900,49,Census Tract 49,46533.0,29.5,15.021725636250777,17.815021725636253,5166,0.0
06073009102,91.02,Census Tract 91.02,75087.0,13.9,8.638211382113822,5.84349593495935,3923,46.770808304457475
06073009104,91.04,Census Tract 91.04,147586.0,5.0,3.296703296703297,0.0,2838,83.41108146524904
06073009107,91.07,Census Tract 91.07,75733.0,30.3,3.949100482667837,1.8867924528301887,5066,44.051012003453636
06073005500,55,Census Tract 55,,0.0,0.0,0.0,295,92.872324998947
06073005700,57,Census Tract 57,75181.0,35.5,21.62162162162162,2.5945945945945943,2154,18.702233588332444
06073009201,92.01,Census Tract 92.01,82727.0,7.9,5.189990732159407,2.4559777571825765,5739,63.38337770787146
06073009301,93.01,Census Tract 93.01,106974.0,8.0,2.878464818763326,2.025586353944563,5304,70.6542370752268
06073009506,95.06,Census Tract 95.06,154250.0,4.3,2.083333333333333,2.450980392156863,4582,82.0937608744363
06073009602,96.02,Census Tract 96.02,153575.0,5.8,0.0,4.642638973732438,4083,78.93814185256309
06073006000,60,Census Tract 60,99044.0,13.8,10.537021969080554,1.1391375101708707,4431,57.26750389796536
06073006100,61,Census Tract 61,95655.0,7.0,3.1278748850046,2.667893284268629,2225,68.24385158261788
06073006300,63,Census Tract 63,,,,,2490,
06073009603,96.03,Census Tract 96.03,70571.0,16.3,5.632949727437916,1.3325257419745609,6270,55.176454106090006
06073009604,96.04,Census Tract 96.04,90282.0,5.4,4.10958904109589,3.604902667627974,3212,66.05754546777663
06073009703,97.03,Census Tract 97.03,132094.0,4.7,2.0360219263899766,5.951448707909162,3595,71.77183843926177
06073009705,97.05,Census Tract 97.05,136742.0,3.2,0.7173601147776184,0.0,3700,86.04291995960794
06073009801,98.01,Census Tract 98.01,130543.0,3.4,4.356060606060606,4.924242424242424,5070,72.02271183963502
06073011802,118.02,Census Tract 118.02,57273.0,16.4,5.828220858895705,6.7995910020449895,7161,42.82531585603803
06073006600,66,Census Tract 66,101250.0,7.0,2.100840336134454,1.050420168067227,2001,73.20424526765517
06073006900,69,Census Tract 69,140768.0,6.8,1.09628217349857,0.667302192564347,5878,81.81092497106944
06073007002,70.02,Census Tract 70.02,179239.0,5.0,5.590551181102362,3.149606299212598,3170,80.58491241908362
06073009804,98.04,Census Tract 98.04,148026.0,2.1,6.914893617021277,10.372340425531915,5792,63.592547715178256
06073009805,98.05,Census Tract 98.05,101644.0,4.4,1.9442984760903836,3.9411455596426697,4559,70.63548757990964
06073010001,100.01,Census Tract 100.01,101591.0,5.6,6.581532416502947,1.080550098231827,3948,69.61734953785027
06073010003,100.03,Census Tract 100.03,98913.0,10.0,6.005056890012642,1.8331226295828067,4972,64.41127023387953
06073010004,100.04,Census Tract 100.04,105074.0,8.0,3.1192660550458715,2.293577981651376,5229,69.5919819459576
06073012002,120.02,Census Tract 120.02,38973.0,21.6,25.37788385043755,22.593476531424024,3319,0.0
06073012003,120.03,Census Tract 120.03,93438.0,5.7,5.9775840597758405,12.079701120797012,2899,49.07202660163054
06073012101,121.01,Census Tract 121.01,93824.0,7.8,10.51051051051051,13.963963963963963,2193,38.90086072552242
06073007200,72,Census Tract 72,177039.0,4.2,2.8233749179251477,2.1011162179908074,5809,85.83944636147662
06073007302,73.02,Census Tract 73.02,179449.0,1.9,1.3171225937183384,0.8105369807497468,2741,92.3066914432521
06073007501,75.01,Census Tract 75.01,83750.0,9.2,9.574468085106384,5.319148936170213,4160,52.4570532704004
06073007502,75.02,Census Tract 75.02,84550.0,7.3,6.819484240687679,3.151862464183381,3010,61.21858691069131
06073010009,100.09,Census Tract 100.09,74063.0,10.3,6.891701828410689,12.165963431786217,5436,40.450437055462785
06073010010,100.10,Census Tract 100.10,65000.0,12.7,10.588972431077694,5.889724310776942,4807,43.97022240388073
06073010013,100.13,Census Tract 100.13,69459.0,10.9,7.707509881422925,10.540184453227932,4845,41.157111482029826
06073010106,101.06,Census Tract 101.06,50833.0,24.0,13.77245508982036,10.928143712574851,4704,18.72850128182502
06073010107,101.07,Census Tract 101.07,85875.0,4.7,1.935483870967742,3.343108504398827,5928,68.79254311374056
06073012102,121.02,Census Tract 121.02,70125.0,16.8,8.26271186440678,5.296610169491525,2753,44.66892552714929
06073012302,123.02,Census Tract 123.02,44750.0,18.8,14.249363867684478,9.033078880407125,1533,25.353614598813575
06073012304,123.04,Census Tract 123.04,90300.0,10.0,9.169054441260744,6.088825214899714,4427,51.88462653541305
06073012402,124.02,Census Tract 124.02,64018.0,16.8,2.9930518439337255,6.413682522715125,5448,47.368702153748046
06073010401,104.01,Census Tract 104.01,70609.0,4.7,4.993909866017052,2.8014616321559074,2150,63.87199799154982
06073008002,80.02,Census Tract 80.02,184653.0,2.9,1.6617790811339197,1.7595307917888565,2680,90.18712719580681
06073010110,101.10,Census Tract 101.10,68333.0,20.9,5.270793036750483,6.528046421663443,7368,41.65430455247673
06073010111,101.11,Census Tract 101.11,59561.0,16.6,2.8402366863905324,5.562130177514793,3614,48.497191195919456
06073010112,101.12,Census Tract 101.12,57083.0,22.8,7.321899736147758,5.672823218997362,5241,37.326004458281005
06073010300,103,Census Tract 103,77722.0,12.4,14.93032514930325,11.54611811546118,4240,31.510818691543662
06073013301,133.01,Census Tract 133.01,106645.0,7.3,5.8072750478621575,7.657945118059987,4860,57.946818681801716
06073012600,126,Census Tract 126,78017.0,11.6,6.54993514915694,7.198443579766536,4700,49.21059809571009
06073012700,127,Census Tract 127,67961.0,13.6,14.335060449050086,9.268854346574553,4882,33.5045782383916
06073012800,128,Census Tract 128,84185.0,7.3,8.737864077669903,7.169529499626587,3797,51.86040685503027
06073012900,129,Census Tract 129,103438.0,5.4,0.8818342151675485,7.760141093474426,3741,64.32230629738704
06073013000,130,Census Tract 130,72700.0,13.4,8.979808714133899,13.815090329436769,5526,32.14977527210015
06073008101,81.01,Census Tract 81.01,104457.0,8.4,2.0765027322404372,3.934426229508197,3696,67.31099031132119
06073008102,81.02,Census Tract 81.02,188545.0,4.0,1.6116653875671527,6.523407521105142,3367,81.33822013459348
06073008301,83.01,Census Tract 83.01,230962.0,2.2,2.8461538461538463,7.384615384615385,3461,87.23019226134885
06073008306,83.06,Census Tract 83.06,232614.0,8.2,1.028999064546305,2.245088868101029,2688,93.2095234284075
06073010402,104.02,Census Tract 104.02,59227.0,15.6,11.313465783664459,12.527593818984547,5442,27.641341704069777
06073010501,105.01,Census Tract 105.01,118634.0,5.5,4.684684684684685,3.6036036036036037,1288,70.10896143085012
06073010502,105.02,Census Tract 105.02,65351.0,17.5,6.129184347006129,5.893446487505893,5742,44.47414902599777
06073010601,106.01,Census Tract 106.01,202692.0,4.8,0.0,0.8101851851851851,1981,94.98952861439065
06073013205,132.05,Census Tract 132.05,61786.0,12.8,2.9829545454545454,5.681818181818182,2182,51.983588950529025
06073013102,131.02,Census Tract 131.02,64619.0,10.4,6.821480406386067,6.676342525399129,6868,48.69966409169598
06073013103,131.03,Census Tract 131.03,73333.0,13.6,6.623376623376623,13.376623376623375,2485,35.422629118935845
06073013104,131.04,Census Tract 131.04,54750.0,11.2,5.357142857142857,5.627705627705628,5718,49.78203291836906
06073013203,132.03,Census Tract 132.03,52014.0,12.4,17.42777260018639,11.416589002795899,6020,24.705384652163023
06073013204,132.04,Census Tract 132.04,61852.0,9.4,7.398753894080996,9.034267912772584,4522,44.29137297260411
06073010109,101.09,Census Tract 101.09,104630.0,4.8,3.5989717223650386,4.884318766066838,4824,67.27860253422716
06073008307,83.07,Census Tract 83.07,122083.0,4.4,9.058614564831261,8.52575488454707,4348,58.106125764151386
06073008327,83.27,Census Tract 83.27,174659.0,4.5,0.4552980132450331,0.5380794701986755,6038,90.54505637967611
06073008330,83.30,Census Tract 83.30,176190.0,5.5,4.021739130434782,4.510869565217392,4901,78.87732855234049
06073010900,109,Census Tract 109,179063.0,1.0,2.3064250411861615,2.14168039538715,1581,89.60165121160497
06073011000,110,Census Tract 110,97237.0,3.1,0.6540697674418605,2.0348837209302326,2787,75.91033587385179
06073011100,111,Census Tract 111,127050.0,3.9,8.406186953597848,1.277740416946873,3531,73.11675221727403
06073013306,133.06,Census Tract 133.06,86563.0,14.0,2.5573192239858904,1.763668430335097,4066,62.54383092144347
06073013206,132.06,Census Tract 132.06,52622.0,22.9,8.8491517652453,8.436497019715727,5999,29.863512939625846
06073014602,146.02,Census Tract 146.02,126628.0,2.6,1.9453207150368035,4.153522607781283,5300,76.10277817540927
06073011300,113,Census Tract 113,155114.0,13.5,0.0,0.0,2386,80.47250966390253
06073008511,85.11,Census Tract 85.11,132786.0,9.0,2.1374045801526718,0.9923664122137404,5362,76.73728215165829
06073013601,136.01,Census Tract 136.01,114656.0,7.2,8.00790904597133,1.828966880869995,5475,67.45294131108732
06073017048,170.48,Census Tract 170.48,98036.0,7.8,4.083526682134571,7.053364269141531,6281,59.00112078621976
06073009507,95.07,Census Tract 95.07,113875.0,5.1,0.9868421052631579,1.3157894736842104,3934,77.8031078463312
06073007800,78,Census Tract 78,105938.0,13.8,1.2304250559284116,3.9149888143176734,5939,63.56638089304579
06073008503,85.03,Census Tract 85.03,118141.0,11.0,4.56418383518225,8.019017432646592,7714,57.192606622592635
06073009902,99.02,Census Tract 99.02,,,,,0,
06073020304,203.04,Census Tract 203.04,140586.0,2.9,0.0,0.8095440988495952,6480,86.29136820809497
06073013302,133.02,Census Tract 133.02,100772.0,7.3,0.0,3.7735849056603774,7029,70.24659901661548
06073013303,133.03,Census Tract 133.03,71750.0,6.8,5.403458213256484,8.213256484149856,4593,51.98148556957691
06073015502,155.02,Census Tract 155.02,127120.0,6.0,0.40609137055837563,2.7411167512690358,3033,77.27853176230516
06073021202,212.02,Census Tract 212.02,93370.0,6.6,9.598603839441536,9.598603839441536,3314,48.75043213876937
06073016201,162.01,Census Tract 162.01,142697.0,7.6,3.1003678402522334,3.1003678402522334,5444,74.85589032844777
06073019002,190.02,Census Tract 190.02,130987.0,7.7,2.9185867895545314,4.377880184331797,3818,70.70068491192137
06073018510,185.10,Census Tract 185.10,56071.0,19.7,6.476190476190475,6.571428571428571,2733,39.30383773572479
06073019803,198.03,Census Tract 198.03,107813.0,12.2,11.954697986577182,1.8036912751677854,5668,57.47340278040677
06073015302,153.02,Census Tract 153.02,115575.0,4.9,2.3826208829712687,8.409250175192712,4448,64.023663960963
06073010104,101.04,Census Tract 101.04,103315.0,5.4,3.16622691292876,7.563764291996482,3203,62.16959390785015
06073017601,176.01,Census Tract 176.01,171310.0,4.0,7.601510859301228,3.39943342776204,5221,77.53295459794191
06073016606,166.06,Census Tract 166.06,126731.0,1.3,1.893939393939394,0.6818181818181818,3634,83.59790874312687
06073008501,85.01,Census Tract 85.01,131944.0,7.1,2.5797373358348965,1.4071294559099436,5800,77.11148364262974
06073003601,36.01,Census Tract 36.01,83233.0,14.1,13.570487483530963,11.594202898550725,3460,32.27199552221791
06073013411,134.11,Census Tract 134.11,158802.0,4.3,1.8708509354254677,3.7417018708509353,4838,80.7736492259355
06073002703,27.03,Census Tract 27.03,83644.0,11.9,0.8913412563667233,8.998302207130731,7082,52.805642574201855
06073003109,31.09,Census Tract 31.09,123368.0,11.2,0.8130081300813009,0.9291521486643438,3319,74.69177170200534
06073003111,31.11,Census Tract 31.11,46528.0,24.7,14.059080962800873,12.144420131291028,6211,14.86875173052203
06073003112,31.12,Census Tract 31.12,85965.0,5.0,0.0,1.2058570198105083,3938,74.47342912523341
06073003113,31.13,Census Tract 31.13,114028.0,7.4,2.1576763485477177,2.323651452282158,4719,72.63890485069383
06073007701,77.01,Census Tract 77.01,126346.0,8.6,2.995169082125604,1.6908212560386473,4243,73.83484143048244
06073007907,79.07,Census Tract 79.07,115660.0,13.7,4.9720323182100685,0.0,3167,68.24920207123888
06073021600,216,Census Tract 216,111023.0,12.4,3.2917139614074915,0.340522133938706,2922,69.87738513577239
06073021800,218,Census Tract 218,213125.0,2.6,1.9777503090234856,0.865265760197775,1987,96.50968872903614
06073022000,220,Census Tract 220,66801.0,7.0,10.06794317479926,8.276714021000618,4357,45.779333294790895
06073008003,80.03,Census Tract 80.03,158704.0,5.7,3.882978723404255,4.202127659574468,3440,76.45951966091705
06073008006,80.06,Census Tract 80.06,131125.0,5.1,2.17983651226158,0.8719346049046321,4039,80.20206200618762
06073008361,83.61,Census Tract 83.61,97772.0,26.7,5.316973415132924,2.8629856850715747,2720,47.815403015180856
06073008362,83.62,Census Tract 83.62,114071.0,6.5,4.99359795134443,0.0,3270,74.55681277228832
06073009305,93.05,Census Tract 93.05,128674.0,9.5,0.74487895716946,0.8845437616387336,5262,77.29581088121057
06073009306,93.06,Census Tract 93.06,136375.0,6.8,1.0440308669995462,0.0,5746,82.32684843977732
06073018613,186.13,Census Tract 186.13,88450.0,5.0,3.173311635475997,1.545972335231896,3801,70.82953687974954
06073009510,95.10,Census Tract 95.10,57759.0,11.2,1.4481707317073171,1.4481707317073171,4752,62.04012653771753
06073012501,125.01,Census Tract 125.01,43125.0,28.3,15.686274509803921,14.401622718052739,3980,5.1769239302223315
06073012502,125.02,Census Tract 125.02,65625.0,12.3,8.0,7.154929577464789,4830,44.98694306104432
06073013420,134.20,Census Tract 134.20,127222.0,9.1,3.5343035343035343,1.4553014553014554,3202,73.36022480922247
06073019808,198.08,Census Tract 198.08,98521.0,1.8,2.6094276094276094,1.2626262626262625,4667,76.57686443044788
06073014901,149.01,Census Tract 149.01,82240.0,10.5,8.791801510248112,2.373247033441208,4854,57.150034244541025
06073016503,165.03,Census Tract 165.03,97955.0,7.5,3.699788583509514,1.6913319238900635,2934,69.30290180740184
06073016504,165.04,Census Tract 165.04,59129.0,18.6,15.974304068522486,13.49036402569593,6734,18.07870662424791
06073007905,79.05,Census Tract 79.05,120074.0,14.2,5.221174764321972,2.973168963016679,2557,62.92617546865103
06073007910,79.10,Census Tract 79.10,100227.0,9.8,4.333764553686934,0.0,2832,69.9229836059185
06073014902,149.02,Census Tract 149.02,72500.0,5.2,10.547945205479452,2.945205479452055,3004,57.4332294750054
06073000201,2.01,Census Tract 2.01,110476.0,8.8,12.32114467408585,7.472178060413355,2376,50.46523019186438
06073002711,27.11,Census Tract 27.11,87011.0,8.6,1.105527638190955,4.221105527638191,3772,64.73641909105582
06073008363,83.63,Census Tract 83.63,70206.0,46.7,13.894736842105262,0.0,5373,20.662147498044153
06073003304,33.04,Census Tract 33.04,45362.0,21.4,14.084507042253522,13.615023474178404,3164,15.029994086390918
06073007908,79.08,Census Tract 79.08,89936.0,7.2,5.009276437847866,0.0,3285,69.84099017400308
06073014806,148.06,Census Tract 148.06,64075.0,26.8,10.986964618249534,13.531967721911856,3166,16.745048312751713
06073008364,83.64,Census Tract 83.64,97066.0,23.2,11.644134321849107,0.0,4596,49.16099387880424
06073008366,83.66,Census Tract 83.66,225692.0,1.4,1.0869565217391304,0.0,6994,100.0
06073009511,95.11,Census Tract 95.11,69087.0,8.4,0.8376963350785341,3.4554973821989527,4283,63.5718486046684
06073007702,77.02,Census Tract 77.02,109414.0,7.0,3.040734366035571,2.4096385542168677,3188,71.11510293983854
06073020308,203.08,Census Tract 203.08,51736.0,15.1,12.990837696335078,9.947643979057592,6512,29.646152994380067
06073017801,178.01,Census Tract 178.01,115711.0,7.8,7.250437828371278,9.457092819614711,7195,54.21422326329101
06073012303,123.03,Census Tract 123.03,75024.0,12.1,11.890999174236168,9.826589595375722,3847,37.72371154048411
06073004200,42,Census Tract 42,138021.0,3.6,0.9279717189571366,2.209456473707468,5903,81.69704123563393
06073002904,29.04,Census Tract 29.04,45746.0,46.0,9.646302250803858,3.4163987138263665,9812,15.680912701653446
06073002502,25.02,Census Tract 25.02,94092.0,14.8,7.194550872711793,3.4057045551298426,6932,55.086076742449265
06073017052,170.52,Census Tract 170.52,126588.0,0.5,5.8005752636625125,3.307766059443912,4921,75.34547455289086
06073017055,170.55,Census Tract 170.55,159434.0,1.8,0.9013785790031814,1.0604453870625663,5037,89.03730757309908
06073017056,170.56,Census Tract 170.56,111167.0,7.6,6.0200668896321075,0.8361204013377926,4321,70.44363279490186
06073020213,202.13,Census Tract 202.13,53333.0,26.9,13.14516129032258,2.82258064516129,3962,31.720283958226272
06073020214,202.14,Census Tract 202.14,32194.0,30.7,16.546762589928058,4.933196300102774,4855,17.196873591473036
06073000202,2.02,Census Tract 2.02,121264.0,4.0,3.9946737683089215,2.885042166000888,4019,73.9657390382009
06073002712,27.12,Census Tract 27.12,54083.0,27.7,10.801591813530415,6.537805571347357,5566,26.99442535416331
06073003305,33.05,Census Tract 33.05,56842.0,26.6,7.743097238895558,6.602641056422569,6521,31.67630136157027
06073016607,166.07,Census Tract 166.07,141229.0,7.8,3.962030540652084,2.1873710276516714,7054,75.12723082854853
